OBJECTID,FEATTYPE,TYPE,MAPNUMBER,CREATED,RETIRED,PID,SYMBOL,TEXTNOTE,SHAPE_Leng,geometry
1509,Runway Centreline,5,I5613,2006-05-09,,1007824,0,,0.0161442156824,"LINESTRING (150.50347 -34.44856, 150.48773 -34.45215)"
1510,Runway Centreline,5,I5613,2006-05-09,,1007825,0,,0.00694977697486,"LINESTRING (150.14442 -34.454769999999996, 150.15129000000002 -34.45582)"
1511,Runway Centreline,5,I5613,2006-05-09,,1007826,0,,0.00559388952341,"LINESTRING (150.4356 -34.50793, 150.441 -34.509389999999996)"
1512,Runway Centreline,5,I5613,2006-05-09,,1007827,0,,0.00674880730205,"LINESTRING (150.34216 -35.11174, 150.33558 -35.11024)"
1513,Runway Centreline,5,I5613,2006-05-09,,1007828,0,,0.00927543529974,"LINESTRING (150.10186 -34.61013, 150.09262 -34.61094)"
1514,Runway Centreline,5,I5613,2006-05-09,,1007829,0,,0.00668521503022,"LINESTRING (150.01574 -35.20075, 150.02235000000002 -35.201750000000004)"
1515,Runway Centreline,5,I5613,2006-05-09,,1007830,0,,0.0104855042797,"LINESTRING (150.02753 -35.30667, 150.038 -35.30724)"
1516,Runway Centreline,5,J5503,2006-05-09,,1005959,706,,0.0159009936796,"LINESTRING (147.87928 -36.18552, 147.89468 -36.18156)"
1518,Runway Centreline,5,I5503,2006-05-09,,1005967,706,,0.0144437287429,"LINESTRING (148.21305 -32.20885, 148.22583 -32.21558)"
1519,Runway Centreline,5,I5503,2006-05-09,,1005968,706,,0.0056340482781,"LINESTRING (148.57838 -32.21688, 148.58318 -32.21393)"
1520,Runway Centreline,5,I5503,2006-05-09,,1005969,706,,0.00516186981626,"LINESTRING (148.57381 -32.21448, 148.57838 -32.21688)"
1521,Runway Centreline,5,I5503,2006-05-09,,1005970,706,,0.0034598410368,"LINESTRING (148.2229 -32.217420000000004, 148.22583 -32.21558)"
1522,Runway Centreline,5,I5503,2006-05-09,,1005971,706,,0.00589542195265,"LINESTRING (148.57838 -32.21688, 148.5836 -32.21962)"
1523,Runway Centreline,5,I5503,2006-05-09,,1005972,706,,0.0115989525389,"LINESTRING (148.56849 -32.22294, 148.57838 -32.21688)"
1524,Runway Centreline,5,I5503,2006-05-09,,1005973,0,,0.0106153897714,"LINESTRING (147.37104 -32.25473, 147.36367 -32.262370000000004)"
1525,Runway Centreline,5,I5503,2006-05-09,,1005974,706,,0.0104898589893,"LINESTRING (148.22583 -32.21558, 148.22622 -32.21533, 148.2347 -32.20998)"
1526,Runway Centreline,5,I5503,2006-05-09,,1005975,706,,0.0074342450861,"LINESTRING (148.22583 -32.21558, 148.23241000000002 -32.21904)"
1529,Runway Centreline,5,D5404,2006-05-09,,1005977,706,,0.0164975149644,"LINESTRING (143.31256 -12.79139, 143.29892 -12.782110000000003)"
1530,Runway Centreline,5,D5404,2006-05-09,,1005978,0,,0.0108258948822,"LINESTRING (142.63458 -12.43996, 142.64174 -12.448079999999997)"
1531,Runway Centreline,5,D5404,2006-05-09,,1005979,0,,0.00838785431443,"LINESTRING (143.03726 -12.635240000000003, 143.04491000000002 -12.63868)"
1532,Runway Centreline,5,D5404,2006-05-09,,1005980,0,,0.00991956652278,"LINESTRING (142.67106 -12.65983, 142.68079 -12.657899999999998)"
1533,Runway Centreline,5,D5404,2006-05-09,,1005981,0,,0.0061167965472,"LINESTRING (143.27125999999998 -11.983330000000002, 143.26532 -11.98187)"
1534,Runway Centreline,5,I5415,2006-05-09,,1005986,0,,0.00938895627853,"LINESTRING (141.11693 -35.91219, 141.12582 -35.90917)"
1535,Runway Centreline,5,I5415,2006-05-09,,1005987,0,,0.0102309579219,"LINESTRING (142.3108 -35.933099999999996, 142.32103 -35.93324)"
1536,Runway Centreline,5,I5415,2006-05-09,,1005988,0,,0.00186681547025,"LINESTRING (141.71913 -35.19082, 141.72088 -35.19017)"
1537,Runway Centreline,5,I5415,2006-05-09,,1005989,0,,0.00454705399134,"LINESTRING (141.72088 -35.19017, 141.72514 -35.18858)"
1538,Runway Centreline,5,I5415,2006-05-09,,1005990,0,,0.000425793377118,"LINESTRING (141.72081 -35.189750000000004, 141.72088 -35.19017)"
1539,Runway Centreline,5,I5415,2006-05-09,,1005991,0,,0.00517609891714,"LINESTRING (141.72088 -35.19017, 141.72164 -35.19529)"
1540,Runway Centreline,5,I5415,2006-05-09,,1005992,0,,0.0117710874604,"LINESTRING (142.34929 -35.08886, 142.36106 -35.0887)"
1541,Runway Centreline,5,I5415,2006-05-09,,1005993,0,,0.0152000032895,"LINESTRING (141.91226 -35.80106, 141.89706 -35.801050000000004)"
1542,Runway Centreline,5,I5415,2006-05-09,,1005994,0,,0.00759213408733,"LINESTRING (142.40371 -35.98156, 142.40389 -35.98915)"
1543,Runway Centreline,5,J5403,2006-05-09,,1005996,0,,0.00530126400019,"LINESTRING (141.24521 -36.36899, 141.24074000000002 -36.37184)"
1544,Runway Centreline,5,J5403,2006-05-09,,1005997,0,,0.00841021402822,"LINESTRING (142.54417999999998 -36.08414, 142.55259 -36.084199999999996)"
1545,Runway Centreline,5,J5403,2006-05-09,,1005998,0,,0.00759213408733,"LINESTRING (142.40371 -35.98156, 142.40389 -35.98915)"
1546,Runway Centreline,5,J5403,2006-05-09,,1005999,706,,0.00145344418537,"LINESTRING (141.64149 -36.3099, 141.64292 -36.310159999999996)"
1547,Runway Centreline,5,J5403,2006-05-09,,1006000,706,,0.00959185070775,"LINESTRING (141.64292 -36.310159999999996, 141.65236 -36.311859999999996)"
1548,Runway Centreline,5,J5403,2006-05-09,,1006001,706,,0.00391434541143,"LINESTRING (141.64292 -36.310159999999996, 141.64357 -36.3063)"
1549,Runway Centreline,5,J5403,2006-05-09,,1006002,706,,0.00636064462142,"LINESTRING (141.64185 -36.31643, 141.64292 -36.310159999999996)"
1550,Runway Centreline,5,J5403,2006-05-09,,1006003,706,,0.000550000000004,"LINESTRING (142.1713 -36.66919, 142.17185 -36.66919)"
1551,Runway Centreline,5,J5403,2006-05-09,,1006004,706,,0.0142401264039,"LINESTRING (142.17185 -36.66919, 142.18609 -36.66925)"
1552,Runway Centreline,5,J5403,2006-05-09,,1006005,706,,0.00750293942399,"LINESTRING (142.17185 -36.66919, 142.17206 -36.67669)"
1553,Runway Centreline,5,J5403,2006-05-09,,1006006,706,,0.0049972992706,"LINESTRING (142.41361 -36.32222, 142.4186 -36.32195)"
1554,Runway Centreline,5,J5403,2006-05-09,,1006007,706,,0.0102752712859,"LINESTRING (142.4186 -36.32195, 142.42886 -36.32139)"
1555,Runway Centreline,5,J5403,2006-05-09,,1006008,706,,0.00182792231782,"LINESTRING (142.41877 -36.323769999999996, 142.4186 -36.32195)"
1556,Runway Centreline,5,J5403,2006-05-09,,1006009,706,,0.00505285068056,"LINESTRING (142.4186 -36.32195, 142.41812 -36.316919999999996)"
1557,Runway Centreline,5,J5403,2006-05-09,,1006010,0,,0.00815049691737,"LINESTRING (142.54163 -36.96971, 142.54978 -36.96962)"
1558,Runway Centreline,5,J5403,2006-05-09,,1006011,0,,0.00367926623119,"LINESTRING (141.04305 -35.94943, 141.04644 -35.948)"
1559,Runway Centreline,5,J5403,2006-05-09,,1006012,0,,0.00539935181296,"LINESTRING (141.04644 -35.948, 141.05141 -35.94589)"
1560,Runway Centreline,5,J5403,2006-05-09,,1006013,0,,0.0025682678988,"LINESTRING (141.0443 -35.94658, 141.04644 -35.948)"
1561,Runway Centreline,5,J5403,2006-05-09,,1006014,0,,0.00328385444259,"LINESTRING (141.04644 -35.948, 141.04918 -35.94981)"
1577,Runway Centreline,5,G5615,2006-05-09,,1003221,706,,0.00854056204237,"LINESTRING (153.07322 -27.20541, 153.06488000000002 -27.20725)"
1578,Runway Centreline,5,G5615,2006-05-09,,1003222,706,,0.0161892433424,"LINESTRING (153.12371000000002 -27.356, 153.13375 -27.3687)"
1579,Runway Centreline,5,G5615,2006-05-09,,1003223,706,,0.033689097643,"LINESTRING (153.11779 -27.40351, 153.13447 -27.37424)"
1580,Runway Centreline,5,G5615,2006-05-09,,1003224,706,,0.0146728865599,"LINESTRING (153.01127 -27.5745, 152.99716999999998 -27.57044)"
1581,Runway Centreline,5,G5615,2006-05-09,,1003225,706,,0.0107801901653,"LINESTRING (153.00855 -27.57517, 152.99817000000002 -27.57226)"
1582,Runway Centreline,5,G5615,2006-05-09,,1003226,706,,0.00864932945379,"LINESTRING (153.36885999999998 -27.92588, 153.37308000000002 -27.91833)"
1583,Runway Centreline,5,G5615,2006-05-09,,1003227,706,,0.00134372616258,"LINESTRING (153.50687 -28.16562, 153.50697 -28.16428)"
1584,Runway Centreline,5,G5615,2006-05-09,,1003228,706,,0.0109852492006,"LINESTRING (153.50096 -28.15636, 153.50687 -28.16562)"
1585,Runway Centreline,5,G5615,2006-05-09,,1003229,706,,0.00393996192875,"LINESTRING (153.50659000000002 -28.16955, 153.50687 -28.16562)"
1586,Runway Centreline,5,G5615,2006-05-09,,1003230,706,,0.00808614246722,"LINESTRING (153.50687 -28.16562, 153.51123 -28.17243)"
1591,Runway Centreline,5,G4912,2006-05-09,,1003231,706,,0.0163888986817,"LINESTRING (113.57596 -25.88815, 113.5765 -25.90453)"
2790,Runway Centreline,5,H5511,2006-05-09,,1006842,0,,0.00834770627178,"LINESTRING (147.84262999999999 -30.87544, 147.84112 -30.88365)"
2791,Runway Centreline,5,H5511,2006-05-09,,1006843,0,,0.00892088000143,"LINESTRING (148.04608000000002 -30.91099, 148.04894000000002 -30.91944)"
2792,Runway Centreline,5,H5511,2006-05-09,,1006844,0,,0.0132915198529,"LINESTRING (148.31253 -30.58542, 148.32446 -30.57956)"
2793,Runway Centreline,5,H5511,2006-05-09,,1006845,0,,0.00571091936557,"LINESTRING (147.63899 -30.80355, 147.64194 -30.80844)"
2794,Runway Centreline,5,H5511,2006-05-09,,1006846,0,,0.0130558952202,"LINESTRING (147.70415 -30.45978, 147.71675 -30.45636)"
2795,Runway Centreline,5,H5511,2006-05-09,,1006847,0,,0.00818322674744,"LINESTRING (147.3199 -30.53289, 147.31906 -30.54103)"
2796,Runway Centreline,5,H5511,2006-05-09,,1006848,0,,0.00511462608604,"LINESTRING (147.04273 -30.41992, 147.04486 -30.41527)"
2797,Runway Centreline,5,H5511,2006-05-09,,1006849,0,,0.0144068664185,"LINESTRING (147.07798 -30.64749, 147.08675 -30.63606)"
2798,Runway Centreline,5,H5511,2006-05-09,,1006850,0,,0.0071065955281,"LINESTRING (148.57229 -30.26685, 148.57920000000001 -30.26519)"
2859,Runway Centreline,5,I5510,2006-05-09,,1007026,0,,0.0105250653205,"LINESTRING (145.7194 -33.99199, 145.71329 -34.00056)"
2860,Runway Centreline,5,I5510,2006-05-09,,1007027,0,,0.0117994449022,"LINESTRING (146.41793 -34.10779, 146.41588000000002 -34.11941)"
2877,Runway Centreline,5,G5015,2006-05-09,,1005076,706,,0.022319318986,"LINESTRING (117.90931 -27.45923, 117.92483 -27.44319)"
2878,Runway Centreline,5,D5415,2006-05-09,,1005087,706,,0.0127958196299,"LINESTRING (141.74684 -15.482590000000002, 141.75805 -15.48876)"
2879,Runway Centreline,5,F5514,2006-05-09,,1005110,706,,0.0125234380264,"LINESTRING (146.58373 -23.64661, 146.58184 -23.65899)"
1972,Runway Centreline,5,D5301,2006-05-09,,1006672,0,,0.0128673734694,"LINESTRING (132.88886 -12.65739, 132.90169 -12.658369999999998)"
1973,Runway Centreline,5,D5301,2006-05-09,,1006673,0,,0.0146676003491,"LINESTRING (132.64278 -12.763840000000002, 132.65651 -12.768999999999998)"
1974,Runway Centreline,5,D5301,2006-05-09,,1006674,0,,0.0106557261601,"LINESTRING (132.81286 -12.823520000000002, 132.82349 -12.824260000000002)"
1975,Runway Centreline,5,D5301,2006-05-09,,1006675,0,,0.0131512318815,"LINESTRING (132.52773 -12.903199999999998, 132.54088000000002 -12.903379999999999)"
1976,Runway Centreline,5,D5301,2006-05-09,,1006676,0,,0.00606867366069,"LINESTRING (132.75271 -12.852640000000001, 132.75603 -12.85772)"
1977,Runway Centreline,5,I5106,2006-05-09,,1006678,706,,0.0138666686699,"LINESTRING (121.81193999999999 -33.67882, 121.82511 -33.68316)"
1978,Runway Centreline,5,I5106,2006-05-09,,1006679,706,,0.00663448566206,"LINESTRING (121.82511 -33.68316, 121.83141 -33.68524)"
573,Runway Centreline,5,H5610,2006-05-09,,1003793,706,,0.0204778319165,"LINESTRING (153.12078 -30.3241, 153.10631999999998 -30.3386)"
574,Runway Centreline,5,H5610,2006-05-09,,1003794,706,,0.0180220587059,"LINESTRING (151.62522 -30.52463, 151.60927 -30.53302)"
590,Runway Centreline,5,I5316,2006-05-09,,1005509,706,,0.014566636537,"LINESTRING (137.52255 -35.72065, 137.52892 -35.70755)"
796,Runway Centreline,5,J5509,2006-05-09,,1004460,706,,0.00518564364377,"LINESTRING (145.10273999999998 -37.97663, 145.10629 -37.98041)"
797,Runway Centreline,5,J5509,2006-05-09,,1004461,706,,0.00490975559473,"LINESTRING (145.10055 -37.98343, 145.10011 -37.97854)"
798,Runway Centreline,5,J5509,2006-05-09,,1004462,706,,0.0275354698525,"LINESTRING (144.46942 -38.02726, 144.46477 -38.0544)"
817,Runway Centreline,5,H5504,2006-05-09,,1005825,0,,0.00790618112619,"LINESTRING (148.86646 -28.60052, 148.86952 -28.60781)"
818,Runway Centreline,5,H5504,2006-05-09,,1005826,0,,0.0113514976985,"LINESTRING (149.4582 -28.42547, 149.44846 -28.4313)"
819,Runway Centreline,5,H5504,2006-05-09,,1005827,0,,0.008412425334,"LINESTRING (149.69687 -28.7739, 149.70127 -28.76673)"
820,Runway Centreline,5,H5504,2006-05-09,,1005828,0,,0.00970942840747,"LINESTRING (149.98564 -28.2686, 149.97961 -28.27621)"
821,Runway Centreline,5,H5504,2006-05-09,,1005829,0,,0.00942753414208,"LINESTRING (149.57895 -28.58402, 149.57823 -28.59342)"
822,Runway Centreline,5,H5504,2006-05-09,,1005830,0,,0.0110692095472,"LINESTRING (149.57051 -28.58816, 149.56876 -28.59909)"
823,Runway Centreline,5,H5504,2006-05-09,,1005831,0,,0.00966635919052,"LINESTRING (149.79518000000002 -28.21528, 149.79375 -28.22484)"
824,Runway Centreline,5,H5504,2006-05-09,,1005832,0,,0.00839738054396,"LINESTRING (149.88238 -28.14827, 149.876 -28.15373)"
825,Runway Centreline,5,H5504,2006-05-09,,1005833,0,,0.0105835391056,"LINESTRING (150.03116 -28.02318, 150.02213 -28.0287)"
826,Runway Centreline,5,H5504,2006-05-09,,1005834,0,,0.00803345504749,"LINESTRING (149.23461 -28.30087, 149.23919 -28.29427)"
827,Runway Centreline,5,H5504,2006-05-09,,1005835,0,,0.00725381279054,"LINESTRING (148.81598 -28.66678, 148.81945000000002 -28.66041)"
2880,Runway Centreline,5,G5109,2006-05-09,,1005118,706,,0.0168940018942,"LINESTRING (120.21585999999999 -26.62642, 120.22599 -26.63994)"
2888,Runway Centreline,5,H5606,2006-05-09,,1005636,706,,0.0132102270987,"LINESTRING (153.03231 -29.74814, 153.03105 -29.76129)"
2889,Runway Centreline,5,H5606,2006-05-09,,1005637,706,,0.0138000362318,"LINESTRING (151.68628 -29.66699, 151.69297 -29.67906)"
2890,Runway Centreline,5,H5113,2006-05-09,,1005640,0,,0.0171016081115,"LINESTRING (121.59449000000001 -31.1817, 121.59988 -31.19793)"
2891,Runway Centreline,5,H5113,2006-05-09,,1005641,0,,0.0103521978343,"LINESTRING (121.58503 -31.3789, 121.59527 -31.38042)"
2892,Runway Centreline,5,H5113,2006-05-09,,1005642,0,,0.0110379934771,"LINESTRING (120.31369 -31.2073, 120.32472 -31.20688)"
2893,Runway Centreline,5,H5101,2006-05-09,,1005719,0,,0.00586327553506,"LINESTRING (120.43538 -28.19101, 120.43866 -28.18615)"
2894,Runway Centreline,5,H5101,2006-05-09,,1005720,0,,0.0177917087431,"LINESTRING (120.53086 -28.0905, 120.54843 -28.0933)"
2895,Runway Centreline,5,H5101,2006-05-09,,1005721,0,,0.00713069421585,"LINESTRING (121.08819 -27.98284, 121.09231 -27.98866)"
2896,Runway Centreline,5,H5101,2006-05-09,,1005722,0,,0.00619138918176,"LINESTRING (121.09353 -27.98259, 121.09231 -27.98866)"
2897,Runway Centreline,5,H5101,2006-05-09,,1005723,0,,0.00177859495108,"LINESTRING (121.09231 -27.98866, 121.09334 -27.99011)"
2898,Runway Centreline,5,H5101,2006-05-09,,1005724,0,,0.00743296710607,"LINESTRING (121.09334 -27.99011, 121.09763 -27.99618)"
2899,Runway Centreline,5,H5101,2006-05-09,,1005725,0,,0.00117277448813,"LINESTRING (121.09231 -27.98866, 121.09208 -27.98981)"
2900,Runway Centreline,5,H5101,2006-05-09,,1005726,0,,0.00429495052358,"LINESTRING (121.09208 -27.98981, 121.09123 -27.99402)"
2901,Runway Centreline,5,I5507,2006-05-09,,1006275,706,,0.00505407756174,"LINESTRING (148.24093 -33.13115, 148.24527 -33.12856)"
228,Runway Centreline,5,J5404,2006-05-09,,1004719,706,,0.00995868465211,"LINESTRING (142.91486 -35.99957, 142.92331000000001 -35.9943)"
229,Runway Centreline,5,J5404,2006-05-09,,1004720,706,,0.0120350903611,"LINESTRING (143.00535 -36.359719999999996, 143.01731999999998 -36.36097)"
230,Runway Centreline,5,J5404,2006-05-09,,1004721,706,,0.00880205089738,"LINESTRING (143.18531000000002 -36.6367, 143.18391 -36.64539)"
232,Runway Centreline,5,J5404,2006-05-09,,1004726,706,,0.0105601183705,"LINESTRING (143.2434 -36.06375, 143.24345 -36.05319)"
239,Runway Centreline,5,J5406,2006-05-09,,1006347,706,,0.00545382434627,"LINESTRING (140.78984 -37.74037, 140.78915 -37.745779999999996)"
240,Runway Centreline,5,J5406,2006-05-09,,1006348,706,,0.00574582457094,"LINESTRING (140.78379 -37.74785, 140.78915 -37.745779999999996)"
241,Runway Centreline,5,J5406,2006-05-09,,1006349,706,,0.00442792276357,"LINESTRING (140.7798 -37.74593, 140.78379 -37.74785)"
242,Runway Centreline,5,J5406,2006-05-09,,1006350,706,,0.00417851648317,"LINESTRING (140.77989 -37.74935, 140.78379 -37.74785)"
243,Runway Centreline,5,J5406,2006-05-09,,1006351,706,,0.00440573489897,"LINESTRING (140.78915 -37.745779999999996, 140.78859 -37.75015)"
244,Runway Centreline,5,J5406,2006-05-09,,1006352,706,,0.00532259335286,"LINESTRING (140.78379 -37.74785, 140.78859 -37.75015)"
245,Runway Centreline,5,J5406,2006-05-09,,1006353,706,,0.00370989218173,"LINESTRING (140.78859 -37.75015, 140.78812 -37.75383)"
246,Runway Centreline,5,J5406,2006-05-09,,1006354,706,,0.0117054047346,"LINESTRING (140.71726999999998 -36.9809, 140.72893 -36.97987)"
247,Runway Centreline,5,J5406,2006-05-09,,1006355,0,,0.00673594833711,"LINESTRING (139.80769 -37.17757, 139.80352 -37.17228)"
248,Runway Centreline,5,J5406,2006-05-09,,1006356,0,,0.011415366836,"LINESTRING (140.34734 -36.97198, 140.35875 -36.97163)"
249,Runway Centreline,5,J5406,2006-05-09,,1006357,0,,0.00768204399884,"LINESTRING (140.42154 -37.02045, 140.42197 -37.02812)"
250,Runway Centreline,5,J5406,2006-05-09,,1006358,0,,0.00703228270195,"LINESTRING (140.29566 -37.09312, 140.29749 -37.09991)"
251,Runway Centreline,5,J5406,2006-05-09,,1006359,0,,0.00922848850028,"LINESTRING (140.44218999999998 -37.23502, 140.43862000000001 -37.24353)"
252,Runway Centreline,5,J5406,2006-05-09,,1006360,0,,0.0137110357012,"LINESTRING (140.35959 -37.583510000000004, 140.37326000000002 -37.58245)"
253,Runway Centreline,5,J5406,2006-05-09,,1006361,0,,0.00693000721501,"LINESTRING (140.84151 -37.40154, 140.84152 -37.40847)"
254,Runway Centreline,5,J5406,2006-05-09,,1006362,0,,0.00713473895809,"LINESTRING (140.57367 -37.76672, 140.5787 -37.77178)"
255,Runway Centreline,5,J5406,2006-05-09,,1006363,0,,0.0108584206955,"LINESTRING (140.74108999999999 -37.592, 140.75146 -37.58878)"
256,Runway Centreline,5,J5406,2006-05-09,,1006364,0,,0.00781145953072,"LINESTRING (140.96812 -37.97372, 140.97529 -37.976820000000004)"
257,Runway Centreline,5,J5406,2006-05-09,,1006365,0,,0.00893411999024,"LINESTRING (140.81211 -37.27447, 140.81074999999998 -37.2833)"
258,Runway Centreline,5,J5406,2006-05-09,,1006366,0,,0.00863194647805,"LINESTRING (140.97104000000002 -37.8033, 140.97881 -37.80706)"
259,Runway Centreline,5,J5406,2006-05-09,,1006367,706,,0.0106362775443,"LINESTRING (140.72947 -36.97977, 140.72377 -36.988749999999996)"
260,Runway Centreline,5,J5406,2006-05-09,,1006368,0,,0.00823613987252,"LINESTRING (140.82703 -37.58334, 140.83521 -37.5843)"
261,Runway Centreline,5,J5406,2006-05-09,,1006369,0,,0.010881176407,"LINESTRING (140.93405 -37.896699999999996, 140.94493 -37.89654)"
262,Runway Centreline,5,J5406,2006-05-09,,1006370,0,,0.00788812398481,"LINESTRING (140.49456 -37.64086, 140.5024 -37.64173)"
263,Runway Centreline,5,J5406,2006-05-09,,1006371,0,,0.0104450227381,"LINESTRING (140.48017 -37.61875, 140.49053 -37.62008)"
305,Runway Centreline,5,H5614,2006-05-09,,1003842,706,,0.0165347059242,"LINESTRING (152.75838 -31.07649, 152.77249 -31.06787)"
306,Runway Centreline,5,H5614,2006-05-09,,1003843,706,,0.0149075886715,"LINESTRING (152.85817 -31.44137, 152.86646 -31.42898)"
307,Runway Centreline,5,H5614,2006-05-09,,1003844,706,,0.0147440089528,"LINESTRING (152.52116999999998 -31.88334, 152.51004 -31.89301)"
311,Runway Centreline,5,H5613,2006-05-09,,1003849,706,,0.0165614160023,"LINESTRING (150.24049 -30.95339, 150.25498 -30.96141)"
312,Runway Centreline,5,H5613,2006-05-09,,1003850,706,,0.0227561301511,"LINESTRING (150.83656 -31.07051, 150.83991 -31.07318, 150.84538 -31.07754, 150.85104 -31.08206, 150.85367 -31.08415, 150.85435 -31.0847)"
313,Runway Centreline,5,H5613,2006-05-09,,1003851,706,,0.0109214376343,"LINESTRING (150.84125 -31.08794, 150.83268 -31.08117)"
314,Runway Centreline,5,H5613,2006-05-09,,1003852,706,,0.011318278671,"LINESTRING (150.51255 -31.50158, 150.51658 -31.49999, 150.52151 -31.49805, 150.52308 -31.49743)"
315,Runway Centreline,5,D5211,2006-05-09,,1003853,706,,0.0127814592281,"LINESTRING (129.53216 -14.256210000000003, 129.52787 -14.244169999999997)"
316,Runway Centreline,5,G5510,2006-05-09,,1003867,706,,0.00989891408186,"LINESTRING (146.26162 -26.42228, 146.26204 -26.41239)"
317,Runway Centreline,5,G5510,2006-05-09,,1003868,706,,0.01761641564,"LINESTRING (146.25654 -26.40689, 146.2692 -26.41914)"
322,Runway Centreline,5,G5012,2006-05-09,,1003908,706,,0.021560326992,"LINESTRING (118.55657 -26.60777, 118.53508 -26.60951)"
1626,Runway Centreline,5,I5510,2006-05-09,,1007028,0,,0.0152720954685,"LINESTRING (146.44863 -34.49616, 146.4355 -34.50396)"
1627,Runway Centreline,5,I5510,2006-05-09,,1007029,0,,0.013302097579,"LINESTRING (146.18373 -34.56729, 146.1969 -34.56916)"
1628,Runway Centreline,5,I5510,2006-05-09,,1007030,0,,0.0109135741167,"LINESTRING (146.31371000000001 -34.58202, 146.32452 -34.58352)"
1629,Runway Centreline,5,I5510,2006-05-09,,1007031,0,,0.00917161926814,"LINESTRING (145.54359 -34.77122, 145.53478 -34.76867)"
1630,Runway Centreline,5,I5510,2006-05-09,,1007032,0,,0.0105032804399,"LINESTRING (145.84767 -34.79686, 145.84577000000002 -34.80719)"
1631,Runway Centreline,5,I5510,2006-05-09,,1007033,0,,0.00956182513958,"LINESTRING (146.52841 -34.08074, 146.53059 -34.09005)"
1632,Runway Centreline,5,I5510,2006-05-09,,1007034,706,,0.014232259132,"LINESTRING (146.05422 -34.25645, 146.06756000000001 -34.251490000000004)"
1633,Runway Centreline,5,I5510,2006-05-09,,1007035,706,,0.0016643316977,"LINESTRING (146.06756000000001 -34.251490000000004, 146.06912 -34.25091)"
1634,Runway Centreline,5,I5510,2006-05-09,,1007036,0,,0.00096254870006,"LINESTRING (146.06749 -34.252449999999996, 146.06756000000001 -34.251490000000004)"
1635,Runway Centreline,5,I5510,2006-05-09,,1007037,0,,0.0045386451723,"LINESTRING (146.06756000000001 -34.251490000000004, 146.06784 -34.24696)"
1636,Runway Centreline,5,I5510,2006-05-09,,1007038,706,,0.0106099010363,"LINESTRING (146.50594999999998 -34.69323, 146.51301 -34.70115)"
1637,Runway Centreline,5,I5510,2006-05-09,,1007039,706,,0.00502176263874,"LINESTRING (146.51301 -34.70115, 146.51635 -34.7049)"
1638,Runway Centreline,5,I5510,2006-05-09,,1007040,0,,0.00598792952532,"LINESTRING (146.50793 -34.704319999999996, 146.51301 -34.70115)"
1639,Runway Centreline,5,I5510,2006-05-09,,1007041,0,,0.00469910629799,"LINESTRING (146.51301 -34.70115, 146.51704999999998 -34.698750000000004)"
1652,Runway Centreline,5,I5513,2006-05-09,,1007055,706,,0.0127002440921,"LINESTRING (144.94057 -35.560900000000004, 144.95248 -35.55649)"
1653,Runway Centreline,5,I5513,2006-05-09,,1007056,706,,0.00429470604348,"LINESTRING (145.59573 -35.81038, 145.6 -35.81084)"
1654,Runway Centreline,5,I5513,2006-05-09,,1007057,0,,0.00922294963666,"LINESTRING (145.55789 -35.660579999999996, 145.56621 -35.6566)"
1655,Runway Centreline,5,I5513,2006-05-09,,1007058,0,,0.00771144603819,"LINESTRING (145.49887999999999 -34.94523, 145.49146 -34.94733)"
1656,Runway Centreline,5,I5513,2006-05-09,,1007059,0,,0.0124482930557,"LINESTRING (144.01245 -35.063829999999996, 144.02329 -35.05771)"
1657,Runway Centreline,5,I5513,2006-05-09,,1007060,0,,0.00860095343552,"LINESTRING (144.6921 -35.26836, 144.70068 -35.26776)"
1658,Runway Centreline,5,I5513,2006-05-09,,1007061,0,,0.0109876521605,"LINESTRING (145.52976 -35.33393, 145.52073000000001 -35.34019)"
1659,Runway Centreline,5,I5513,2006-05-09,,1007062,0,,0.00684894882446,"LINESTRING (144.37707 -35.407939999999996, 144.37087 -35.40503)"
1660,Runway Centreline,5,I5513,2006-05-09,,1007063,0,,0.011697542477,"LINESTRING (144.50005 -35.43029, 144.51174 -35.43071)"
1661,Runway Centreline,5,I5513,2006-05-09,,1007064,0,,0.00516683655635,"LINESTRING (144.26989 -35.469390000000004, 144.2664 -35.46558)"
1662,Runway Centreline,5,H5101,2006-05-09,,1005643,0,,0.00113885907821,"LINESTRING (120.4344 -28.19246, 120.43549 -28.19213)"
1663,Runway Centreline,5,H5101,2006-05-09,,1005644,0,,0.00363495529546,"LINESTRING (120.43549 -28.19213, 120.43897 -28.19108)"
1664,Runway Centreline,5,H5101,2006-05-09,,1005645,0,,0.00102591422643,"LINESTRING (120.43527 -28.18999, 120.43538 -28.19101)"
1665,Runway Centreline,5,H5101,2006-05-09,,1005646,0,,0.0011253888217,"LINESTRING (120.43538 -28.19101, 120.43549 -28.19213)"
1666,Runway Centreline,5,H5101,2006-05-09,,1005647,0,,0.00519509383938,"LINESTRING (120.43549 -28.19213, 120.436 -28.1973)"
1667,Runway Centreline,5,E5407,2006-05-09,,1005655,706,,0.0149101475512,"LINESTRING (141.06585 -17.68221, 141.07435 -17.69446)"
1668,Runway Centreline,5,H5105,2006-05-09,,1005660,0,,0.00703017780714,"LINESTRING (120.04431 -29.03122, 120.04436 -29.02419)"
1671,Runway Centreline,5,H5109,2006-05-09,,1005694,0,,0.01282350966,"LINESTRING (120.15198 -30.39463, 120.1648 -30.39493)"
